guild: NEGERS , channel: bot-test-server-tijdelijk, author: ROAM, message: nog nietguild: NEGERS , channel: bot-test-server-tijdelijk, author: ROAM, message: .idee tester yoloswag 
guild: NEGERS , channel: bot-test-server-tijdelijk, author: ROAM, message: aiighttt 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: .play ik val van de trap af mix 
guild: Republic Wadiya , channel: league-of-legends, author: ROBBELEGEND, message: .play the best song drum and bass 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: .stop 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: .clear 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: .resume 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: .djket 
guild: Republic Wadiya , channel: league-of-legends, author: ROBBELEGEND, message: .play drum and bass mix 
guild: ZIx0 , channel: bot-commands, author: Kyro, message: Ja ik kom mc 
guild: ZIx0 , channel: bot-commands, author: Kyro, message: W8 
guild: ZIx0 , channel: bot-commands, author: Kyro, message: Kga men pc pakke 
guild: Republic Wadiya , channel: league-of-legends, author: ROBBELEGEND, message: -play nieuw huis + extreme val 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: aitt 
guild: ZIx0 , channel: bot-commands, author: Kyro, message: Ge kunt de wereld al joine 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: kga eerst rap keer douce cv 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: douche cv 
guild: ZIx0 , channel: bot-commands, author: Kyro, message: Cv 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: kom luca ofni 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: 5min eh 
guild: ZIx0 , channel: bot-commands, author: Kyro, message: Kga El sturen 
guild: NEGERS , channel: only-real-nikkers, author: ROBBELEGEND, message: -play last christmas 
guild: ZIx0 , channel: bot-help-channel, author: Kyro, message: aait 
guild: Republic Wadiya , channel: league-of-legends, author: roggenrola64, message: .play ik val van de trap af 
guild: Republic Wadiya , channel: league-of-legends, author: roggenrola64, message: .skip 
guild: Republic Wadiya , channel: league-of-legends, author: roggenrola64, message: -join 
guild: Republic Wadiya , channel: league-of-legends, author: roggenrola64, message: -play ik val van de trap af 
guild: Republic Wadiya , channel: league-of-legends, author: roggenrola64, message: -play van de trap afgevallen(earrape) 
guild: Republic Wadiya , channel: league-of-legends, author: roggenrola64, message: -play https://www.youtube.com/watch?v=-HVV5pO7MF4 
guild: Republic Wadiya , channel: league-of-legends, author: roggenrola64, message: -skip 
guild: NEGERS , channel: only-real-nikkers, author: ROBBELEGEND, message: skip 
guild: Republic Wadiya , channel: league-of-legends, author: roggenrola64, message: -skip 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: py discordcommand.py 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .join 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .volume 25 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play killy startstream 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play triple helix 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .volume 25 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play benz truck 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play everybody dies in their nightmares 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play all girls are the same 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .level 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play save that shit lil 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play reunie snelle 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play koning liefde 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .queue 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play IT G MA remix 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play redrum reverse 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play ski mask smokep 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play pop out 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play pure cocaine 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play no sad no bad 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play doomsday 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .queue 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play mwaka moon 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play pull up lil mosey 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play burburry headband lil mosey 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play chingy amine 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play chameleon flow yung mavu 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play witchblades 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play ransom lil tecca 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play killimonjaro killy 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play spotlight 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play megaman tay k 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .queue$ 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .queue 
guild: Republic Wadiya , channel: league-of-legends, author: roggenrola64, message: .play ok boomer 
guild: Republic Wadiya , channel: league-of-legends, author: roggenrola64, message: .restart 
guild: Republic Wadiya , channel: league-of-legends, author: roggenrola64, message: .clear 
guild: Republic Wadiya , channel: league-of-legends, author: roggenrola64, message: .help 
guild: Republic Wadiya , channel: league-of-legends, author: roggenrola64, message: .djx 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .queue 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: now 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .now 
guild: ZIx0 , channel: bot-commands, author: lucadb2002, message: .play tribe 
guild: ZIx0 , channel: bot-commands, author: lucadb2002, message: .queue 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .next 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .skip 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: play.jartexnetwork.com 
guild: ZIx0 , channel: bot-commands, author: lucadb2002, message: Wout 
guild: ZIx0 , channel: bot-commands, author: lucadb2002, message: Stuur alsge terug zijt 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: /is accept Uncle_Tamir 
guild: ZIx0 , channel: bot-commands, author: FleXx_twar166X, message: .join 
guild: ZIx0 , channel: bot-commands, author: FleXx_twar166X, message: Pause 
guild: ZIx0 , channel: bot-commands, author: FleXx_twar166X, message: .pause 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .queue 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play triple helix 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play megaman 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play stunna4real 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play witchblades 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play paper planes 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play chill bill 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play betrayed 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play rockstar post 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play ric flair drip 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play moonlight 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play all girls are the same 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play better of dying 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play better now 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play everybody dies in their nightmares 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play lucid dreams 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play smoke sum 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play tiktok 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play walou crisis 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .shuffle 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .queue 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .remove 10 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play herres sevn 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play af en toe lil kleune 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play gorik pt1 zwangere 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .now 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play legends never die 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play assi anbu 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .queue 
guild: ZIx0 , channel: bot-commands, author: lucadb2002, message: .play suge 
guild: ZIx0 , channel: bot-commands, author: lucadb2002, message: .queue 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .shuffle 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .queue 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .skip 
guild: Republic Wadiya , channel: league-of-legends, author: Rubengastjeuh, message: -play aladeen moterfucker 
guild: Republic Wadiya , channel: league-of-legends, author: Rubengastjeuh, message: -join 
guild: Republic Wadiya , channel: league-of-legends, author: Rubengastjeuh, message: -play aladeen moterfucker 
guild: Republic Wadiya , channel: league-of-legends, author: Rubengastjeuh, message: .play show me your genitals 
guild: Republic Wadiya , channel: league-of-legends, author: Rubengastjeuh, message: -play show me your genitals 
guild: Republic Wadiya , channel: league-of-legends, author: Rubengastjeuh, message: -play e=mc vagina 
guild: Republic Wadiya , channel: league-of-legends, author: roggenrola64, message: wow mn wifi doe kut 
guild: ZIx0 , channel: bot-commands, author: Kyro, message: .stp schaar 
guild: ZIx0 , channel: bot-commands, author: Kyro, message: .stp steen 
guild: ZIx0 , channel: bot-commands, author: Kyro, message: .stp papier 
guild: ZIx0 , channel: bot-commands, author: Kyro, message: .stp schaar 
guild: ZIx0 , channel: bot-commands, author: Kyro, message: .info 
guild: ZIx0 , channel: bot-commands, author: Kyro, message: .homo <@154580858207076353> 
guild: Republic Wadiya , channel: league-of-legends, author: Rubengastjeuh, message: -play memories maroon 5 
guild: Republic Wadiya , channel: league-of-legends, author: ROBBELEGEND, message: -stop 
guild: Republic Wadiya , channel: league-of-legends, author: Matthias, message: Oh zalig da schijfke 
guild: Republic Wadiya , channel: league-of-legends, author: Rubengastjeuh, message: -play memories maroon 5 
guild: Republic Wadiya , channel: league-of-legends, author: ROBBELEGEND, message: -play big orgus 
guild: Republic Wadiya , channel: league-of-legends, author: roggenrola64, message: kom mee luisteren matthias 
guild: Republic Wadiya , channel: league-of-legends, author: Matthias, message: Kben aznt belle me zythz 
guild: Republic Wadiya , channel: league-of-legends, author: roggenrola64, message: saaiii$ 
guild: Republic Wadiya , channel: league-of-legends, author: Rubengastjeuh, message: Zytha<schijfkes luitstere me de boys #NOHOMO 
guild: Republic Wadiya , channel: league-of-legends, author: roggenrola64, message: da ze ook in discord komt ea 
guild: Republic Wadiya , channel: league-of-legends, author: roggenrola64, message: -play https://www.youtube.com/watch?v=-HVV5pO7MF4 
guild: Republic Wadiya , channel: league-of-legends, author: Rubengastjeuh, message: -stop 
guild: Republic Wadiya , channel: league-of-legends, author: roggenrola64, message: -resume 
guild: Republic Wadiya , channel: league-of-legends, author: roggenrola64, message: -play https://www.youtube.com/watch?v=-HVV5pO7MF4 
guild: ZIx0 , channel: bot-commands, author: Kyro, message: .stp papier 
guild: NEGERS , channel: bot-test-server-tijdelijk, author: ROAM, message: .ranking 
guild: NEGERS , channel: bot-test-server-tijdelijk, author: ROAM, message: .ranking 
guild: NEGERS , channel: bot-test-server-tijdelijk, author: ROAM, message: .ranking 
guild: NEGERS , channel: bot-test-server-tijdelijk, author: ROAM, message: .ranking 
guild: NEGERS , channel: bot-test-server-tijdelijk, author: ROAM, message: .ranking 
guild: NEGERS , channel: bot-test-server-tijdelijk, author: ROAM, message: .ranking 
guild: NEGERS , channel: bot-test-server-tijdelijk, author: ROAM, message: .ranking 
guild: NEGERS , channel: bot-test-server-tijdelijk, author: ROAM, message: .ranking 
guild: NEGERS , channel: bot-test-server-tijdelijk, author: ROAM, message: .ranking 
guild: NEGERS , channel: bot-test-server-tijdelijk, author: ROAM, message: .ranking 
guild: NEGERS , channel: bot-test-server-tijdelijk, author: ROAM, message: .ranking 
guild: NEGERS , channel: bot-test-server-tijdelijk, author: ROAM, message: .ranking 
guild: NEGERS , channel: bot-test-server-tijdelijk, author: ROAM, message: .ranking 
guild: NEGERS , channel: bot-test-server-tijdelijk, author: ROAM, message: .ranking 
guild: NEGERS , channel: bot-test-server-tijdelijk, author: ROAM, message: .ranking 
guild: NEGERS , channel: bot-test-server-tijdelijk, author: ROAM, message: .ranking 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .ranking 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: ranking is wel over alle servers waar mn bot inzit 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: kheb geen goesting ommij daarmee bezig te houdde da da per server apart is 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: ahja 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: en ikga mij ff vandie ranking verwijdere hah 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .ranking 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message:  
guild: ZIx0 , channel: bot-commands, author: lucadb2002, message: Hoe krijg ge punte 
guild: ZIx0 , channel: bot-commands, author: lucadb2002, message: En wrm ken ik de naam rubengastjeuh van ergens wtf 
guild: ZIx0 , channel: bot-commands, author: lucadb2002, message: .stp schaar 
guild: ZIx0 , channel: bot-commands, author: lucadb2002, message: .stp schaar 
guild: ZIx0 , channel: bot-commands, author: lucadb2002, message: .stp blad 
guild: ZIx0 , channel: bot-commands, author: lucadb2002, message: .stp papier 
guild: ZIx0 , channel: bot-commands, author: lucadb2002, message: Das gwn clipped die shit 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: ge heb punte gekrege 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: door gwne dinge te type 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: per berocht dade stuurt 5 punte 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: en das ne vriend vab mn broer 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: en kga ni liege 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: das ruben van seppe 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: van wete nog dajullie ruben allemaal chill vonde 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: das legit die kerel die sblijve zitte en die zit bij m  broer inde klas ni 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .stp schaar 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: baa haha 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: kijk 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .ranking 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: nog 5 berichte en ge zei level 2 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .level 
guild: NEGERS , channel: bot-test-server-tijdelijk, author: ROAM, message: .help 
guild: ZIx0 , channel: bot-commands, author: lucadb2002, message: Hahaha waaa 
guild: ZIx0 , channel: bot-commands, author: lucadb2002, message: Drm zowiezo 
guild: ZIx0 , channel: bot-commands, author: lucadb2002, message: Die noemt sws op iets anders ook rubengastjeuuh 
guild: ZIx0 , channel: bot-commands, author: lucadb2002, message: .level 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: tsou kunnen 
guild: ZIx0 , channel: bot-commands, author: lucadb2002, message: Ik gaa kkr dik ouwe 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: hahaha 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: zeg nog 1 bericht 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: dan is lvl up message nrml 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: ge heb nu 45 xp 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: trwns 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: bij queue hebk toegevoegd 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: dage alle paginas kun zien 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: dus da toont 10 liedjes per pagina eh 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: en alser dus benede staat 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: pagina 1/2 ofso 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: dan moeg eom pagina 2 te zien 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .queue 2 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: doen 
guild: ZIx0 , channel: bot-commands, author: Kyro, message: .level 
guild: ZIx0 , channel: bot-commands, author: lucadb2002, message: Ewa 
guild: ZIx0 , channel: bot-commands, author: lucadb2002, message: Jeeej 
guild: ZIx0 , channel: bot-commands, author: lucadb2002, message: Haha 
guild: ZIx0 , channel: bot-commands, author: lucadb2002, message: .rank 
guild: ZIx0 , channel: bot-commands, author: lucadb2002, message: .ranking 
guild: ZIx0 , channel: bot-commands, author: lucadb2002, message: Hoezo hebt gij zel 1miljoen wout 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: .ranking 
guild: Republic Wadiya , channel: league-of-legends, author: Rubengastjeuh, message: .join 
guild: Republic Wadiya , channel: league-of-legends, author: Rubengastjeuh, message: shallom 
guild: Republic Wadiya , channel: league-of-legends, author: Rubengastjeuh, message: .play last christmas 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: omda 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: da in een database staat 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: ale 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: die database is van mij eh 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: ik heb da systeem geprogrammeerd eh van die xp per bericht en 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: das ni wa discord vooru doet eh 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: dus ik kan die waardes aanpasse hoe danek wil eh 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: kanekik u ookzoveel geve ze haahah 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: .summoner Rubengastjeuh 
guild: ZIx0 , channel: bot-commands, author: ROAM, message:  
guild: ZIx0 , channel: bot-commands, author: ROAM, message: das geheel deze code 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: ale die aangeduid sta 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: das de code die u xp geeft per bericht 
guild: ZIx0 , channel: bot-commands, author: FleXx_twar166X, message: .join 
guild: ZIx0 , channel: bot-commands, author: FleXx_twar166X, message: .join 
guild: ZIx0 , channel: bot-commands, author: FleXx_twar166X, message: .play defcon 1 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .queue 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: hij speeltni precies 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: wacht eh 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .resume 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .stop 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .leave 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .join 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .play defcon 1 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: voila 
guild: ZIx0 , channel: bot-commands, author: FleXx_twar166X, message: Thx 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: snikss 
guild: ZIx0 , channel: bot-commands, author: FleXx_twar166X, message: Das 3 uur wtf 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: blijkbaar haha 
guild: ZIx0 , channel: bot-commands, author: FleXx_twar166X, message: .invite kyrox 
guild: ZIx0 , channel: bot-commands, author: FleXx_twar166X, message: Nevermind XD 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: <@!220116580992942081> 
guild: ZIx0 , channel: bot-commands, author: FleXx_twar166X, message: .pause 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: ahja 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: ge moe daar admin voorzijn 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .pause 
guild: ZIx0 , channel: bot-commands, author: Kyro, message: Kom party 
guild: ZIx0 , channel: bot-commands, author: Kyro, message: Kenny 
guild: ZIx0 , channel: bot-commands, author: FleXx_twar166X, message: Lig in mijn bedde 
guild: ZIx0 , channel: bot-commands, author: Kyro, message: Sta dan op en loop naar u ps 
guild: ZIx0 , channel: bot-commands, author: FleXx_twar166X, message: Nah kga eerst vreten en hoe levelt ge in deze EXP SHIT 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: mmm 
guild: ZIx0 , channel: bot-commands, author: Kyro, message: Door te typen 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: gwn berichte 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: sture 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .leabe 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .leave 
guild: ZIx0 , channel: bot-commands, author: FleXx_twar166X, message: Aah nicu 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .ranking 
guild: ZIx0 , channel: bot-commands, author: Kyro, message: Per bericht krijgde xp 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: ge he t nog 3 berichtr nodig 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: voor lvl 2 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: per bericht 5 xp 
guild: ZIx0 , channel: bot-commands, author: Kyro, message: Hahahah 
guild: ZIx0 , channel: bot-commands, author: Kyro, message: Da word Ier gwn een typ spelleke 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: hhahaha 
guild: ZIx0 , channel: bot-commands, author: FleXx_twar166X, message: HELP 
guild: ZIx0 , channel: bot-commands, author: Kyro, message: <@488445764075520021> me wa 
guild: ZIx0 , channel: bot-commands, author: FleXx_twar166X, message: KWORD VERKRACHT DOOR EEN VROUW XD 
guild: ZIx0 , channel: bot-commands, author: Kyro, message: Hahaha 
guild: ZIx0 , channel: bot-commands, author: FleXx_twar166X, message: Haha snel stuur de mama 
guild: ZIx0 , channel: bot-commands, author: FleXx_twar166X, message: Oh yeah level 2 bitches 
guild: ZIx0 , channel: bot-commands, author: FleXx_twar166X, message: Nu ben ik grote teef 
guild: ZIx0 , channel: bot-commands, author: FleXx_twar166X, message: Uh neef 
guild: ZIx0 , channel: bot-commands, author: FleXx_twar166X, message: .ranking 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: 120 is level 34 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: 3* 
guild: ZIx0 , channel: bot-commands, author: FleXx_twar166X, message: Nicr 
guild: ZIx0 , channel: bot-commands, author: FleXx_twar166X, message: .ranning 
guild: Republic Wadiya , channel: league-of-legends, author: roggenrola64, message: -join 
guild: Republic Wadiya , channel: league-of-legends, author: roggenrola64, message: .play last christmas 
guild: Republic Wadiya , channel: league-of-legends, author: roggenrola64, message: -play last christmas 
guild: Republic Wadiya , channel: league-of-legends, author: roggenrola64, message: .leave 
guild: ZIx0 , channel: bot-commands, author: Kyro, message: Hahaha 
guild: ZIx0 , channel: bot-commands, author: Kyro, message: Teef 
guild: ZIx0 , channel: bot-commands, author: Kyro, message: .stp 
guild: ZIx0 , channel: bot-commands, author: Kyro, message: .stp schaar 
guild: ZIx0 , channel: bot-commands, author: FleXx_twar166X, message: .ranking 
guild: ZIx0 , channel: bot-commands, author: FleXx_twar166X, message: .join 
guild: ZIx0 , channel: bot-commands, author: Kyro, message: .stp papier 
guild: ZIx0 , channel: bot-commands, author: Kyro, message: .stp steen 
guild: ZIx0 , channel: bot-commands, author: FleXx_twar166X, message: .play 
guild: ZIx0 , channel: bot-commands, author: Kyro, message: .stp papier 
guild: ZIx0 , channel: bot-commands, author: FleXx_twar166X, message: .join 
guild: ZIx0 , channel: bot-commands, author: Kyro, message: .roll 20 
guild: ZIx0 , channel: bot-commands, author: FleXx_twar166X, message: .play sound becomes two 
guild: ZIx0 , channel: bot-commands, author: Kyro, message: .roll 30 
guild: ZIx0 , channel: bot-commands, author: FleXx_twar166X, message: Hell yeah boy party in the voice chat 
guild: Republic Wadiya , channel: league-of-legends, author: roggenrola64, message: -play gimme gimme your 
guild: Republic Wadiya , channel: league-of-legends, author: roggenrola64, message: -play https://www.youtube.com/watch?v=aNeD52L0ZA4 
guild: ZIx0 , channel: bot-commands, author: FleXx_twar166X, message: .invite <@220116580992942081> to voice chat 
guild: Republic Wadiya , channel: league-of-legends, author: roggenrola64, message: -skip 
guild: ZIx0 , channel: bot-commands, author: FleXx_twar166X, message: .stop 
guild: ZIx0 , channel: bot-commands, author: FleXx_twar166X, message: .pause 
guild: ZIx0 , channel: bot-commands, author: FleXx_twar166X, message: FUCK 
guild: ZIx0 , channel: bot-commands, author: FleXx_twar166X, message: Ketamine stop the song or i destroy you 
guild: ZIx0 , channel: bot-commands, author: FleXx_twar166X, message: FUCK 
guild: ZIx0 , channel: bot-commands, author: Kyro, message: Kenny do you like this server 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: .leave 
guild: Republic Wadiya , channel: league-of-legends, author: Rubengastjeuh, message: .play opgelet je moet de tractor voor laten gaan 
guild: Republic Wadiya , channel: league-of-legends, author: roggenrola64, message: -leave 
guild: ZIx0 , channel: bot-commands, author: FleXx_twar166X, message: Yes i very much like this server and i will like it even more when i can bang with ketamine 
guild: ZIx0 , channel: bot-commands, author: FleXx_twar166X, message: XD 
guild: ZIx0 , channel: bot-commands, author: Kyro, message: Hahahaha 
guild: ZIx0 , channel: bot-commands, author: FleXx_twar166X, message: Haha man kga straks beetje livestreamen denk it 
guild: ZIx0 , channel: bot-commands, author: Kyro, message: Nice 
guild: Republic Wadiya , channel: league-of-legends, author: ROBBELEGEND, message: .play buurman mol 
guild: ZIx0 , channel: bot-commands, author: FleXx_twar166X, message: Kga dan ver komen 
guild: Republic Wadiya , channel: league-of-legends, author: roggenrola64, message: bruh 
guild: Republic Wadiya , channel: league-of-legends, author: roggenrola64, message: wiskunde is echt ez 
guild: Republic Wadiya , channel: league-of-legends, author: roggenrola64, message: kben al klaar me mn samenvatting XD 
guild: ZIx0 , channel: bot-commands, author: lucadb2002, message: Ik ga vnvnd minecract 
guild: ZIx0 , channel: bot-commands, author: lucadb2002, message: Zo rond 5 uur ofzo 
guild: ZIx0 , channel: bot-commands, author: Kyro, message: Ik ook 
guild: ZIx0 , channel: bot-commands, author: Kyro, message: Kenny ik kom sebiet 
guild: ZIx0 , channel: bot-commands, author: FleXx_twar166X, message: Kom nu kan maar een uurke 
guild: ZIx0 , channel: bot-commands, author: Kyro, message: Ik moe studeren 
guild: ZIx0 , channel: bot-commands, author: FleXx_twar166X, message: Ge zit op fifa 
guild: ZIx0 , channel: bot-commands, author: Kyro, message: Ja daar just 
guild: ZIx0 , channel: bot-commands, author: Kyro, message: Mijn PS stond gwn nog aan 
guild: ZIx0 , channel: bot-commands, author: FleXx_twar166X, message: Ahja succes 
guild: ZIx0 , channel: bot-commands, author: Kyro, message: Merci moat 
guild: ZIx0 , channel: bot-commands, author: ROAM, message: + 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: Kweet et verdomme 
guild: Republic Wadiya , channel: league-of-legends, author: DramaticRager, message: <@!614096860214460426> kzen der over 30 min 
guild: Republic Wadiya , channel: league-of-legends, author: roggenrola64, message: <@!381048593911382026>  potje lol? 
guild: Republic Wadiya , channel: league-of-legends, author: Rubengastjeuh, message: kom 
guild: Republic Wadiya , channel: league-of-legends, author: roggenrola64, message: ga gunder allebij support 
